Pg_0,Pg_1,Pg_2,Pg_3,Pg_4,Pg_5,Pg_6,Pg_7,Pg_8,Pg_9,contingency_index,W_k,u_j_0,Z_k_0,u_j_1,Z_k_1,u_j_2,Z_k_2,u_j_3,Z_k_3,u_j_4,Z_k_4
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,16,7.932818263225542e-10,7.875658257437973,2.200328654719955e-11,4.501403628904699,1.4756997643089708e-13,7.858117187565707,1.4526202332801605e-11,1.9999999965168838,2.9033929978743675e-10,7.999999985760767,8.260254298064017e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,17,7.597962998112201e-10,7.875658257438009,2.1345869929492097e-11,4.501350132588362,1.4299429337998643e-13,7.858117187565739,1.4066869763515657e-11,1.9999999965168855,2.811310681253185e-10,7.999999985760778,8.006900366748631e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,18,7.038171959999962e-10,7.8756582574380785,2.0081212125225724e-11,4.501247915184775,1.3422178610067933e-13,7.858117187565798,1.3188381781366955e-11,1.999999996516881,2.635194530021559e-10,7.999999985760811,7.520833180460953e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,19,7.595174370586715e-10,7.87565825743801,2.1340900407609593e-11,4.501350325659332,1.429629048402389e-13,7.858117187565739,1.4063896064589045e-11,1.9999999965168855,2.8106664042563604e-10,7.999999985760779,8.005130809993804e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,20,7.725390899658638e-10,7.875658257437996,2.1594819248230643e-11,4.501370369744477,1.447262808358399e-13,7.858117187565727,1.4240661912285136e-11,1.9999999965168846,2.846140404834193e-10,7.999999985760773,8.102811700343152e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,21,6.930896599848612e-10,7.875658257438119,1.976017701818523e-11,4.501268207361275,1.3216465736183917e-13,7.858117187565832,1.2991347808939483e-11,1.9999999965168753,2.5988704105302374e-10,7.999999985760837,7.404506524727247e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,22,7.311923380094489e-10,7.875658257438039,2.0794783659938078e-11,4.501305903884199,1.3916910729757834e-13,7.858117187565765,1.368360376355748e-11,1.9999999965168875,2.7344648577262684e-10,7.999999985760788,7.79498274125082e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,23,7.948491132621288e-10,7.875658257437972,2.203275874491717e-11,4.50140628240759,1.4777607272622608e-13,7.858117187565706,1.4546908789272227e-11,1.9999999965168835,2.9075264816034434e-10,7.999999985760766,8.271656376048885e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,24,7.733251135050848e-10,7.875658257437995,2.1609339026624055e-11,4.501371670902967,1.4482747674310417e-13,7.8581171875657265,1.4250827845403917e-11,1.9999999965168846,2.848169542159053e-10,7.999999985760773,8.108412587001059e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,25,7.14738307859589e-10,7.8756582574380625,2.037269682914512e-11,4.501271211104371,1.3623956797174135e-13,7.858117187565784,1.3390167132023278e-11,1.999999996516884,2.675685869782924e-10,7.999999985760801,7.632678438394094e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,26,7.310484282231002e-10,7.875658257438039,2.0793440794638024e-11,4.501305230630491,1.3915771263322225e-13,7.858117187565765,1.3682334946780757e-11,1.9999999965168873,2.73429877102099e-10,7.999999985760788,7.794366554701232e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,27,7.554374490574404e-10,7.8756582574380145,2.1264029817484416e-11,4.5013434252075815,1.4242576857144179e-13,7.8581171875657425,1.4009862698455967e-11,1.9999999965168858,2.799929627061754e-10,7.9999999857607795,7.975404252671556e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,28,7.057892265481553e-10,7.875658257438076,2.0134282467861613e-11,4.50125122193413,1.345847008308396e-13,7.858117187565796,1.3224433903184052e-11,1.9999999965168818,2.642533043780574e-10,7.999999985760809,7.540994265771542e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,29,8.148466502183574e-10,7.875658257437952,2.2584518981421322e-11,4.501438483682902,1.5158349822503643e-13,7.858117187565689,1.492743648482005e-11,1.9999999965168764,2.9836820968904245e-10,7.999999985760759,8.483041066847828e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,30,3.2129633397910186e-09,7.875658257438192,9.480968169955606e-11,4.50119512175145,6.326921217698394e-13,7.858117187565626,6.208665431156825e-11,1.9999999965144861,1.2404330811346206e-09,7.999999985762826,3.545772778605731e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,31,7.369979140840851e-10,7.875658257438033,2.090714271163986e-11,4.5013142145984215,1.3994595597610435e-13,7.858117187565759,1.3761258562043705e-11,1.999999996516887,2.7500946647963427e-10,7.999999985760786,7.838053204395483e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,32,2.9663545722226207e-09,7.875658257437793,8.80056237690873e-11,4.501072690971408,5.8565422355345e-13,7.858117187565299,5.739563630398765e-11,1.9999999965145954,1.1464088577958468e-09,7.999999985762569,3.2851425903853705e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,33,3.048998337250752e-09,7.875658257437717,8.888341029314055e-11,4.5009744125590245,5.900688971054933e-13,7.858117187565261,5.777176040968435e-11,1.999999996514946,1.1529546683978615e-09,7.999999985762304,3.3129189688388706e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,34,7.472926726123754e-10,7.87565825743802,2.1063005456528547e-11,4.501309964015427,1.409839696268403e-13,7.858117187565748,1.3863324646528214e-11,1.9999999965168842,2.7699455311507005e-10,7.999999985760782,7.896463357255712e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,35,1.724615552292287e-09,7.875658257438709,5.19454730220624e-11,4.545178662168803,3.354154277681756e-13,7.85811718756632,3.327866509200893e-11,1.9999999965169033,0.0010260621503168862,7.999999985761837,1.9200135792926122e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,36,1.1556469024681153e-07,7.875658257437242,2.20883469370943e-10,4.5015483419456155,1.4765001811090238e-12,7.858117187565115,1.4612201635171279e-10,1.9999999965209858,0.005593979456754771,7.999999985762133,8.290977411088516e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,37,1.0275477760142163e-08,7.875658257433494,3.314480141195047e-10,4.582020678380068,2.1160961251526742e-12,7.858117187563061,2.1318808722646846e-10,1.9999999965165631,4.350829253515802e-09,7.99999998576214,9.84055825971129e-12
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,38,2.259805531430756e-08,7.875658257441276,7.44688426376898e-10,4.493406877249026,5.318102858716953e-12,7.8581171875699845,5.442581003687286e-10,1.999999996516525,-6.995328053333533e-12,7.999999985758675,2.717821437081689e-09
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,39,3.013680881484239e-09,7.875658257437809,9.066167646223287e-11,4.500615647733532,5.936507521715363e-13,7.8581171875648765,4.767597660763461e-11,1.999999996514718,1.1805226121715191e-09,7.999999985762024,3.343189500199248e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,40,9.6093809154505e-10,7.8756582574381016,2.6971055230954963e-11,4.502233475249493,1.841250347956381e-13,7.858117187565781,1.840338980788434e-11,1.999999996516551,3.801338689412563e-10,7.999999985761066,1.0257120018752326e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,41,2.8937221810937797e-09,7.875658257437562,6.857461002102115e-11,4.5006868777989695,5.726335520787009e-13,7.858117187565389,5.5786321543896596e-11,1.9999999965148332,1.09328597881044e-09,7.9999999857622415,3.2253125864404925e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,42,1.5454767741677733e-09,7.875658257437643,4.248704115652683e-11,4.505395258340548,2.8694739401959107e-13,7.858117187565392,2.8436336825309293e-11,1.9999999965166833,5.575431372658331e-10,7.999999985760731,1.6053794303300185e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,43,8.077814585123285e-10,7.8756582574379586,2.2758997314479454e-11,4.507791290301218,1.5222167737291313e-13,7.85811718756569,1.501730122168848e-11,1.9999999965168922,3.0055519579484823e-10,7.99999998576078,8.54213799338232e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,44,8.237232388303541e-10,7.875658257438116,2.331971736193314e-11,4.509412185875569,1.557800681724011e-13,7.858117187565818,1.5376293021029773e-11,1.9999999965167297,3.0909282846786904e-10,7.999999985760938,8.751054198464459e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,45,8.27928240556334e-10,7.875658257438095,2.3312721938522815e-11,4.503819327661578,1.5627766693720325e-13,7.858117187565803,1.5402494917168824e-11,1.9999999965167548,3.0698154761310265e-10,7.999999985760913,8.75610346845443e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,46,7.98663457387101e-10,7.875658257438132,2.2520776816864803e-11,4.520192506176939,1.5079316560409702e-13,7.8581171875658224,1.495338103962064e-11,1.9999999965166895,2.996411822635277e-10,7.999999985760926,8.505992580867899e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,47,3.292774066103828e-09,7.875658257438247,9.685352795882596e-11,4.505465119376799,6.487117253886084e-13,7.858117187565803,6.393242169924942e-11,1.9999999965143727,1.2746910617590968e-09,7.999999985762356,3.633021218624924e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,48,3.951831367362906e-09,7.8756582574395,1.1136487751294839e-10,4.504519692609178,7.488641621911082e-13,7.858117187566749,7.39122333625828e-11,1.9999999965144508,1.4848545934990646e-09,7.999999985763515,4.1900970112174107e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,49,6.467836894608636e-09,7.8756582574408736,1.9184099922684593e-10,4.501813178472899,1.2885195786846441e-12,7.858117187567679,1.268948145810644e-10,1.9999999965128357,2.541021498942687e-09,7.999999985763776,7.204799251565988e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,50,5.545337651572262e-10,7.8756582574382,1.6064200204543233e-11,4.50611628138492,1.0744826084205552e-13,7.858117187565875,1.0595758281425246e-11,1.999999996516616,2.1322973239554582e-10,7.999999985761058,6.029775900253866e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,51,1.2837822964618303e-08,7.8756582574427245,4.184269857351397e-10,4.52640174638788,2.7687503748600374e-12,7.858117187569761,2.7478270377830403e-10,1.999999996519657,6.779589468322591e-09,7.9999999857612565,4.373740884997937e-12
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,52,3.997641991705361e-09,7.875658257438521,1.0301419688976274e-10,4.488757517593484,8.398850135038251e-13,7.858117187565941,1.0513969146766183e-10,1.9999999965166924,1.1580033189482232e-10,7.9999999857618915,3.7835702464678515e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,53,8.249150820859369e-10,7.875658257438064,2.315075757712827e-11,4.502929471921252,1.552499208348221e-13,7.858117187565779,1.5296052668206965e-11,1.999999996516788,3.060346292671451e-10,7.99999998576088,8.695069365936794e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,54,8.156376172593433e-10,7.875658257437951,2.2604342690412777e-11,4.501459752251284,1.517312170021446e-13,7.8581171875656874,1.494295421777996e-11,1.9999999965168767,2.9854224445515563e-10,7.999999985760759,8.491110784161015e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,55,5.795072177415274e-10,7.8756582574382055,1.6742159653205438e-11,4.503378091588317,1.1221738473349513e-13,7.858117187565881,1.1060033952954602e-11,1.999999996516629,2.2029563417127486e-10,7.9999999857610495,6.287993262935524e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,56,3.3187846481352626e-09,7.87565825743852,9.730861387918579e-11,4.5119967661077345,6.495306390176949e-13,7.858117187565949,6.416068069953424e-11,1.9999999965143915,1.2988330494723548e-09,7.999999985763312,3.6487352758634825e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,57,8.169581158781931e-10,7.875658257437945,2.261301785073519e-11,4.501472806156787,1.5178935150299137e-13,7.858117187565683,1.4948769871280562e-11,1.9999999965168818,2.9860255298680125e-10,7.999999985760759,8.494356291330766e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,58,8.1509949132779e-10,7.8756582574379514,2.2590220500235418e-11,4.5014424336921595,1.5163712463102623e-13,7.858117187565688,1.49334732679739e-11,1.9999999965168764,2.9850195832909123e-10,7.999999985760759,8.485778790224879e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,59,8.02598939094911e-10,7.875658257437974,2.226831177868455e-11,4.502320612496267,1.4937519200311826e-13,7.858117187565708,1.4712991986528228e-11,1.999999996516872,3.002203771856149e-10,7.999999985760762,8.36219885149911e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,60,8.151862869040746e-10,7.87565825743795,2.2581930984052418e-11,4.501442504725353,1.5158149908249522e-13,7.858117187565687,1.4928013420169297e-11,1.9999999965168782,2.9839942518018744e-10,7.99999998576076,8.4826581047353e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,61,7.965971203044631e-10,7.875658257437969,2.244004878031135e-11,4.5025685788819905,1.50441393611956e-13,7.858117187565727,1.2933963018153481e-11,1.999999996516898,2.9602175010084853e-10,7.9999999857607715,8.424538275336678e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,62,2.5005722297997797e-09,7.875658257437468,7.223998287866441e-11,4.50337506163837,4.866689899395307e-13,7.858117187564956,4.8065725403844124e-11,1.999999996514922,9.360352299727527e-10,7.999999985762862,2.7216250249929147e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,63,3.3406647578336024e-09,7.875658257438487,9.704709346181026e-11,4.5117175643463066,6.477792902408248e-13,7.85811718756591,6.397614020955236e-11,1.9999999965144204,1.2862242771686035e-09,7.99999998576337,3.6386711889547994e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,64,3.2249365575890756e-09,7.875658257438377,9.475670682277693e-11,4.503651979625747,6.356054521031608e-13,7.858117187565876,6.262886384183283e-11,1.9999999965144242,1.2563921804621727e-09,7.999999985762836,3.556463563175835e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,65,8.141368957087008e-10,7.875658257437946,2.2594450836521866e-11,4.501973052876341,1.5159192283925196e-13,7.858117187565684,1.4937939963179375e-11,1.9999999965168893,2.9800318778027044e-10,7.9999999857607635,8.485562943009807e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,66,8.142584668996227e-10,7.87565825743796,2.2626112255437378e-11,4.501443886930225,1.5187790402022165e-13,7.858117187565695,1.4957293808584456e-11,1.9999999965168658,2.9891963069053895e-10,7.999999985760758,8.499306806007509e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,67,7.71299470351625e-10,7.875658257438078,2.1520221632128502e-11,4.513665230158277,1.4328320236107064e-13,7.858117187565796,1.4151952770831638e-11,1.9999999965168536,2.8570915597369704e-10,7.999999985760822,8.0656013850558e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,68,5.543942311754013e-10,7.875658257438201,1.5963305703306306e-11,4.507370711735109,1.0735266056269304e-13,7.858117187565876,1.0592239270741036e-11,1.9999999965166164,2.115365498897159e-10,7.9999999857610575,6.027454862106647e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,69,8.239630212020166e-10,7.875658257438044,1.4060087759898013e-11,4.504701459275155,1.5337726557956124e-13,7.8581171875656795,1.5127038712120674e-11,1.9999999965168598,3.018173513196804e-10,7.999999985760757,8.593707388691409e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,70,2.9946611282296444e-09,7.875658257437679,8.756674386535544e-11,4.509447628655457,5.972693014305782e-13,7.858117187565378,5.944899406221347e-11,1.9999999965142938,1.1929767461460408e-09,7.999999985762183,3.3372610831613617e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,71,9.139851402380054e-10,7.875658257438557,3.9055182501815445e-09,4.501268134616194,1.7323426667474084e-13,7.858117187565777,1.7017612764692224e-11,1.9999999965167585,3.381007079566331e-10,7.99999998576094,9.706336471824068e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,72,8.844282341255388e-10,7.875658257437993,2.4668353897773385e-11,4.501483800564741,1.653362877705504e-13,7.858117187565711,1.6329244394710904e-11,1.9999999965168402,3.2612863092263626e-10,7.999999985760877,9.253629223010337e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,73,5.739251359972437e-06,7.875658257438137,1.0087570092620482e-13,4.499611018706424,-4.545797934165276e-16,7.858117187565809,211.57804134898274,1.9999999965165614,1.4772770996309508e-13,7.999999985761115,1.2298697912696052e-13
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,74,8.347088076392843e-10,7.875658257438121,2.3803237089896893e-11,4.5013723011144045,1.597664306580868e-13,7.8581171875658145,1.5735444566882673e-11,1.999999996516664,3.144890293139851e-10,7.999999985760959,8.942385298460703e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,75,8.346747620386911e-10,7.875658257438121,2.3802566887345277e-11,4.501372257675908,1.5976191004737908e-13,7.8581171875658145,1.5735002364445473e-11,1.999999996516664,3.144801313944386e-10,7.999999985760959,8.942134159585776e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,76,2.6838218154104047e-09,7.875658257437831,8.08635782059412e-11,4.493159160156936,5.462310475751991e-13,7.858117187565563,5.371310923210672e-11,1.9999999965164077,1.1248078890437359e-09,7.999999985761334,3.0631391917375905e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,77,1.6449456628585932e-12,7.875658257438137,-3.4124864420355004e-15,4.488703914167463,1.1122649268777098e-16,7.858117187565809,-7.645867288730761e-15,1.9999999965165614,3.2892669450889887e-06,7.999999985761115,3.755056193928758e-14
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,78,3.454403229773463e-12,7.875658257438137,6.71087635186863e-14,4.500858912214462,2.092522617748379e-16,7.858117187565809,5.616333543306445e-14,1.9999999965165614,3.3740468938433035e-13,7.999999985761115,2.2751124727720817e-05
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,79,3.597449800113831e-09,7.875658257443606,1.187045566413881e-10,4.501115816751904,7.966487111269471e-13,7.858117187571384,7.851565515667987e-11,1.9999999965149196,1.579170285095739e-09,7.999999985760423,4.460513396144074e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,80,8.176664595044093e-10,7.87565825743813,2.3385058391869732e-11,4.500920827308219,1.570314608029728e-13,7.858117187565819,1.546634495474507e-11,1.9999999965166424,3.091494364925694e-10,7.999999985760971,8.787296909408936e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,81,232.68876039784504,7.875658257438137,-53.733218410730125,13.521917218617206,-1.9468345444403138e-13,7.858117187565809,-53.73321838271365,1.9999999965165614,-53.58883212818331,7.999999985761115,-53.73321797973763
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,0,2.9595096761474767e-09,7.875658257498061,8.761037920153784e-11,4.5011039581653165,5.837131054754468e-13,7.858117189887295,5.723395800703773e-11,1.9999999964345903,1.1432055729459127e-09,7.999999986023781,3.272846690218199e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,1,4.065821927926695e-09,7.875658257499732,1.1443624632052437e-10,4.503897998927028,7.760797914345965e-13,7.858117189888896,7.702041154078537e-11,1.9999999964376813,1.537975798833188e-09,7.999999986024453,4.331058297493265e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,2,7.318368155818061e-10,7.875658257498352,2.0807823812491314e-11,4.50130528750728,1.3925645113409153e-13,7.858117189887792,1.3691989635330299e-11,1.9999999964368582,2.73629775579394e-10,7.99999998602198,7.7998871499789e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,3,7.690154668932552e-10,7.875658257498313,2.152849644961964e-11,4.501364248767331,1.4426365516251154e-13,7.858117189887758,1.4194081118741112e-11,1.9999999964368558,2.836887337993927e-10,7.999999986021967,8.077216175390714e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,4,7.422499790952189e-10,7.875658257498341,2.1007220643558916e-11,4.501323402496647,1.4064320312838415e-13,7.858117189887783,1.383158895396266e-11,1.9999999964368576,2.7640643409500306e-10,7.999999986021976,7.876746545337782e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,5,7.455913787115754e-10,7.875658257498338,2.1071628578262024e-11,4.501327945771766,1.4108911479163164e-13,7.858117189887779,1.3875878864116781e-11,1.9999999964368573,2.773036730294092e-10,7.999999986021975,7.9013668455403e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,6,7.718420163958018e-10,7.87565825749831,2.1581373135663584e-11,4.501369887405575,1.4463594715438077e-13,7.858117189887756,1.4231779103465118e-11,1.9999999964368558,2.8442832040817603e-10,7.999999986021966,8.097776124355401e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,7,7.705151501735672e-10,7.875658257498312,2.1555642395406656e-11,4.50136774465204,1.444567601344039e-13,7.858117189887757,1.4213787586837775e-11,1.9999999964368558,2.840680563380109e-10,7.999999986021966,8.087855399866403e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,8,8.023821933089273e-10,7.8756582574982765,2.2210030715863988e-11,4.501419504039626,1.4900830138294914e-13,7.858117189887726,1.467054723701417e-11,1.999999996436854,2.932296348995124e-10,7.9999999860219555,8.339918232549072e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,9,7.673148525096735e-10,7.875658257498315,2.149304628542553e-11,4.501362639676041,1.4402143344294556e-13,7.85811718988776,1.4170113577132937e-11,1.999999996436856,2.831921989843618e-10,7.999999986021968,8.063748259996781e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,10,7.796951623489539e-10,7.875658257498301,2.17368523438484e-11,4.5013817877867455,1.4571447811064675e-13,7.858117189887748,1.433982698346303e-11,1.9999999964368553,2.8660486997001993e-10,7.9999999860219635,8.157527405693442e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,11,7.714036483007714e-10,7.87565825749831,2.1574377712977672e-11,4.501368139200627,1.4458165848153164e-13,7.858117189887756,1.4226007153416128e-11,1.9999999964368558,2.843272982393537e-10,7.999999986021966,8.094822405738294e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,12,7.905907638850099e-10,7.87565825749829,2.194992464847557e-11,4.501400184631454,1.472029117176599e-13,7.858117189887738,1.4489558653120937e-11,1.9999999964368547,2.8959586181886385e-10,7.99999998602196,8.239886658648488e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,13,3.3305958372125847e-09,7.875658257498662,9.797163144138009e-11,4.501271998058784,6.549742759931802e-13,7.8581171898877855,6.433011996057938e-11,1.9999999964344102,1.2852861604900971e-09,7.999999986024111,3.668387002176831e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,14,4.99282075718437e-09,7.875658257499219,1.3939921741817574e-10,4.503706932442591,9.418326631945524e-13,7.858117189888377,9.329729553093404e-11,1.9999999964365178,1.8631783321279238e-09,7.999999986024583,5.263643031079782e-10
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,15,7.932229796431268e-10,7.875658257498287,2.2002308116549822e-11,4.501403612601478,1.4756345932113138e-13,7.858117189887736,1.4525565778487053e-11,1.9999999964368547,2.903264961938708e-10,7.999999986021959,8.259887344803948e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,16,7.932246386858942e-10,7.875658257498287,2.200234999480802e-11,4.501403613183766,1.4756373475727575e-13,7.858117189887736,1.4525593818303302e-11,1.9999999964368547,2.903270828249448e-10,7.999999986021959,8.25990303615371e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,17,7.597389954835161e-10,7.875658257498323,2.1344908952170007e-11,4.501350115256404,1.4298789390033026e-13,7.858117189887767,1.406624581475703e-11,1.9999999964368564,2.8111852501271423e-10,7.99999998602197,8.0065402179653e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,18,7.037826947302752e-10,7.875658257498392,2.0080232053518448e-11,4.501247896233112,1.3421527043466798e-13,7.8581171898878255,1.3187746623063781e-11,1.999999996436852,2.63506708851326e-10,7.999999986022003,7.520466396990995e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,19,7.594601764864681e-10,7.875658257498324,2.1339952067365817e-11,4.501350309608925,1.429565901324395e-13,7.858117189887767,1.4063280445027048e-11,1.9999999964368564,2.8105427898476873e-10,7.99999998602197,8.004775373129907e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,20,7.724811528001323e-10,7.875658257498309,2.159385814492926e-11,4.501370352737429,1.4471988163308006e-13,7.858117189887755,1.4240037495591851e-11,1.9999999964368556,2.8460148891220393e-10,7.999999986021966,8.102451402608495e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,21,6.930506895455579e-10,7.875658257498433,1.9759073578608033e-11,4.501268185838005,1.3215730396680831e-13,7.85811718988786,1.2990630514224446e-11,1.9999999964368462,2.598726247076955e-10,7.999999986022029,7.404093412587765e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,22,7.311361376037971e-10,7.875658257498353,2.079383136776031e-11,4.501305887393496,1.3916277136825256e-13,7.858117189887793,1.368298613823626e-11,1.9999999964368584,2.734340889524656e-10,7.99999998602198,7.794626042436918e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,23,7.947906153967165e-10,7.875658257498285,2.2031811793121233e-11,4.501406265990138,1.4776976083681648e-13,7.858117189887734,1.454629333982036e-11,1.9999999964368544,2.9074028140674753e-10,7.999999986021958,8.271301208135452e-11
663.0,646.0,663.0,652.0,508.0,663.0,580.0,564.0,657.0,657.0,24,7.732682248154466e-10,7.8756582574983085,2.1608398523276064e-11,4.501371655431834,1.4482121232833786e-13,7.858117189887754,1.4250217143584647e-11,1.9999999964368556,2.8480468251735416e-10,7.999999986021965,8.108059987933402e-11
